playerId,playerName,position,projection,points,week,startDate,endDate,year,rfflTeam,rfflOpponent,url
24788,C. Newton,QB,21.97,15.55,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
24791,A. Green,WR,13.51,12.00,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
9286,P. Harvin,WR,13.50,16.40,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
9317,L. McCoy,RB,18.64,17.60,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
25741,D. Martin,RB,12.81,15.80,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
24088,A. Hernandez,TE,10.68,15.40,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
9329,S. Greene,W/R,13.41,15.40,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
7867,S. Gostkowski,K,9.97,10.00,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
100025,S. Francisco,DEF,5.73,5.00,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
8780,M. Ryan,BN,14.93,29.45,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
25715,24815,BN,7.76,7.40,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
9295,B. Wells,BN,7.96,1.40,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
24846,G. Little,BN,7.94,0.00,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
24830,K. Rudolph,BN,6.43,11.70,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
9037,D. Amendola,BN,9.91,12.20,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8
,,,,,1,Sep 5,Sep 10,2012,Flying Dutchmen,Whirling Dervishes,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=1&mid2=8playerId,playerName,position,projection,points,week,startDate,endDate,year,rfflTeam,rfflOpponent,url
5228,T. Brady,QB,17.65,15.90,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
24553,V. Cruz,WR,13.30,11.80,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
24171,A. Brown,WR,10.91,11.80,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
8504,A. Bradshaw,RB,13.97,17.30,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
24892,R. Helu Jr.,RB,7.16,5.70,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
6663,A. Gates,TE,12.71,8.30,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
24845,T. Smith,W/R,11.07,9.00,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
25427,D. Bailey,K,7.79,6.00,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
100033,B.,DEF,8.36,18.00,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
8790,J. Stewart,BN,5.71,0.00,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
8799,F. Jones,BN,5.76,0.00,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
9001,S. Johnson,BN,9.81,12.50,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
24935,D. Moore,BN,5.20,0.00,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
24822,A. Dalton,BN,12.27,9.15,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
8285,G. Olsen,BN,7.26,11.60,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
,,,,,1,Sep 5,Sep 10,2012,Free Form Jazz,Fish Markets,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
5479,D. Brees,QB,19.05,20.95,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
7868,B. Marshall,WR,12.73,23.90,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
5521,S. Smith Sr.,WR,13.15,17.60,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
25713,T. Richardson,RB,14.28,5.40,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
7751,R. Bush,RB,12.53,17.50,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
8825,F. Davis,TE,9.71,5.80,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
7237,V. Jackson,W/R,11.68,8.70,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
8447,M. Crosby,K,9.05,2.00,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
100023,P.,DEF,6.76,4.00,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
8261,A. Peterson,BN,9.34,21.70,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
9294,9001,BN,0.00,0.00,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
9291,D. Brown,BN,10.50,10.80,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
9281,J. Freeman,BN,15.75,10.20,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
6360,D. Clark,BN,7.29,4.30,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
9271,D. Heyward-Bey,BN,9.33,7.30,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3
,,,,,1,Sep 5,Sep 10,2012,Fish Markets,Free Form Jazz,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=2&mid2=3playerId,playerName,position,projection,points,week,startDate,endDate,year,rfflTeam,rfflOpponent,url
6763,P. Rivers,QB,13.68,13.35,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
9293,H. Nicks,WR,14.52,7.80,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
8021,M. Austin,WR,13.59,14.30,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
8801,C. Johnson,RB,14.47,11.10,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
8781,D. McFadden,RB,17.97,24.80,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
9284,B. Pettigrew,TE,8.53,12.70,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
7306,D. Sproles,W/R,14.07,13.50,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
2034,J. Hanson,K,9.70,11.00,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
100002,B.,DEF,9.55,-2.00,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
8916,J. Tamme,BN,8.23,12.30,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
6460,B. Lloyd,BN,10.87,11.90,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
7760,J. Cutler,BN,13.40,19.25,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
8298,S. Rice,BN,8.23,10.60,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
9514,R. Jennings,BN,11.30,5.00,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
9004,P. Hillis,BN,10.33,5.40,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
,,,,,1,Sep 5,Sep 10,2012,Purple Jesus',Crooked 6 1/2's,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
5448,M. Vick,QB,18.59,19.05,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
9348,M. Wallace,WR,11.73,10.70,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
8826,D. Jackson,WR,9.34,12.20,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
9527,A. Foster,RB,15.68,20.50,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
7241,F. Gore,RB,11.47,18.30,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
24070,J. Graham,TE,13.90,17.50,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
24062,E. Decker,W/R,14.18,10.40,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
24907,A. Henery,K,10.20,6.00,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
100020,N. York,DEF,10.50,19.00,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
25712,R. Griffin III,BN,15.90,24.20,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
23984,7760,BN,7.01,25.40,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
8416,B. Celek,BN,6.61,10.50,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
7774,S. Holmes,BN,7.80,10.80,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
7178,R. Brown,BN,8.57,8.10,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
6407,N. Burleson,BN,6.30,13.50,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9
,,,,,1,Sep 5,Sep 10,2012,Crooked 6 1/2's,Purple Jesus',https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=4&mid2=9playerId,playerName,position,projection,points,week,startDate,endDate,year,rfflTeam,rfflOpponent,url
9265,M. Stafford,QB,17.13,18.05,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
7203,R. White,WR,12.08,14.70,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
7027,W. Welker,WR,12.33,4.40,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8821,M. Forte,RB,17.77,21.00,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6783,S. Jackson,RB,16.41,12.40,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6405,J. Witten,TE,0.00,3.00,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
9283,J. Maclin,W/R,11.18,19.60,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
9222,G. Hartley,K,10.95,6.00,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
100026,S.,DEF,11.13,6.00,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
7492,N. Washington,BN,7.05,10.30,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
24831,T. Young,BN,8.18,3.50,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
7180,C. Benson,BN,5.57,1.80,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8795,J. Flacco,BN,14.84,18.85,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8800,R. Mendenhall,BN,0.00,0.00,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
7847,O. Daniels,BN,6.18,12.70,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
,,,,,1,Sep 5,Sep 10,2012,Amish Rakefighters,Touch Me Gingerly,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6760,E. Manning,QB,16.21,12.65,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8256,C. Johnson,WR,16.78,17.10,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6339,A. Johnson,WR,11.66,22.90,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
24858,D. Murray,RB,12.73,16.00,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8063,F. Jackson,RB,14.42,1.50,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
3950,T. Gonzalez,TE,9.18,13.30,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6390,A. Boldin,W/R,10.84,13.60,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6243,M. Bryant,K,8.20,17.00,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
100034,H.,DEF,11.46,15.00,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8868,J. Finley,BN,8.09,14.70,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6359,7180,BN,8.53,6.40,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
6770,B. Roethlisberger,BN,13.96,15.65,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8354,M. Bush,BN,10.37,16.20,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
7149,M. Floyd,BN,9.46,13.60,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
8561,P. Thomas,BN,10.45,3.90,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6
,,,,,1,Sep 5,Sep 10,2012,Touch Me Gingerly,Amish Rakefighters,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=5&mid2=6playerId,playerName,position,projection,points,week,startDate,endDate,year,rfflTeam,rfflOpponent,url
4256,P. Manning,QB,15.45,18.95,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
6762,L. Fitzgerald,WR,14.93,10.30,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
7801,G. Jennings,WR,12.98,8.40,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
8850,J. Charles,RB,12.95,8.70,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
7776,D. Williams,RB,10.64,1.40,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
7755,V. Davis,TE,10.16,10.30,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
8277,D. Bowe,W/R,11.77,8.30,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
8565,M. Prater,K,7.94,5.00,1,Sep 5,Sep 10,2012,Wild Bunnies,Protein Stains,https://football.fantasysports.yahoo.com/2012/f1/162/matchup?week=1&mid1=7&mid2=10
